2 theta,Intensity
17.733933,0.353770887
17.75437254,0.394526134
17.77481208,0.32245383
17.79525162,0.158387309
17.81569115,0.593298794
17.83613069,0.437952172
17.85657023,0.471861332
17.87700977,0.432873498
17.89744931,0.600502558
17.91788885,0.617109623
17.93832839,0.656305803
17.95876793,0.6399661
17.97920747,0.568090513
17.99964701,0.775748486
18.02008655,0.780301131
18.04052608,0.906401226
18.06096562,0.93529877
18.08140516,1.214215985
18.1018447,1.371625095
18.12228424,1.320720542
18.14272378,1.542405106
18.16316332,1.843970453
18.18360286,1.687222138
18.2040424,1.818687939
18.22448194,1.721006744
18.24492148,1.666748
18.26536101,1.393758927
18.28580055,1.322178414
18.30624009,1.233256462
18.32667963,1.319701404
18.34711917,1.048527129
18.36755871,1.008275303
18.38799825,0.919432037
18.40843779,1.016372333
18.42887733,0.856387855
18.44931687,0.998506382
18.46975641,1.119811248
18.49019594,0.803635785
18.51063548,0.879841105
18.53107502,0.902246652
18.55151456,0.959394093
18.5719541,0.771769539
18.59239364,0.90187299
18.61283318,0.858385002
18.63327272,0.806236129
18.65371226,0.971120817
18.6741518,0.662066844
18.69459134,0.642963098
18.71503088,0.837420689
18.73547041,0.804467397
18.75590995,0.665630999
18.77634949,0.955633717
18.79678903,0.776906107
18.81722857,0.71104539
18.83766811,0.961176568
18.85810765,0.673132972
18.87854719,0.819136826
18.89898673,0.755090907
18.91942627,0.890717438
18.93986581,0.819766418
18.96030534,0.93633507
18.98074488,0.835909504
19.00118442,0.978559166
19.02162396,0.833034054
19.0420635,0.920167504
19.06250304,1.121903958
19.08294258,1.238590639
19.10338212,1.035852548
19.12382166,0.999800795
19.1442612,1.199879825
19.16470074,1.215950748
19.18514027,1.068846899
19.20557981,1.209957166
19.22601935,1.236503771
19.24645889,1.301264492
19.26689843,1.199378219
19.28733797,1.330150505
19.30777751,1.184900797
19.32821705,1.241059649
19.34865659,1.15140484
19.36909613,1.216283591
19.38953567,1.29159868
19.4099752,1.205475108
19.43041474,1.305135096
19.45085428,1.246828645
19.47129382,1.235416865
19.49173336,1.163260869
19.5121729,1.190082877
19.53261244,1.262063445
19.55305198,1.18475813
19.57349152,1.086639153
19.59393106,1.191664848
19.6143706,1.194279659
19.63481013,1.092747474
19.65524967,1.057207184
19.67568921,0.936617121
19.69612875,1.060838396
19.71656829,1.120843232
19.73700783,0.87010385
19.75744737,1.006536918
19.77788691,0.92771188
19.79832645,0.79682318
19.81876599,0.740606929
19.83920553,0.717396461
19.85964506,0.74976122
19.8800846,0.676242874
19.90052414,0.873577532
19.92096368,0.928570751
19.94140322,0.830805863
19.96184276,0.774727314
19.9822823,0.777696214
20.00272184,0.671309786
20.02316138,0.891331919
20.04360092,1.067970945
20.06404046,0.946018532
20.08448,0.971655235
20.10491953,1.025089387
20.12535907,1.104584878
20.14579861,1.224030596
20.16623815,1.192454319
20.18667769,1.037633824
20.20711723,1.235263557
20.22755677,1.066593517
20.24799631,1.047248704
20.26843585,0.809173563
20.28887539,0.911395871
20.30931493,0.768846184
20.32975446,0.917982836
20.350194,0.869222492
20.37063354,0.766662376
20.39107308,0.721413598
20.41151262,0.637990047
20.43195216,0.599725057
20.4523917,0.537174183
20.47283124,0.63089298
20.49327078,0.478103672
20.51371032,0.363528479
20.53414986,0.186472958
20.55458939,0.238603775
20.57502893,0.266448709
20.59546847,0.351604981
20.61590801,0.259697591
20.63634755,0.206004317
20.65678709,0.244344603
20.67722663,0.307010117
20.69766617,0.334973081
20.71810571,0.218858493
20.73854525,0.234708022
20.75898479,0.085646667
20.77942432,0.059868872
20.79986386,0.171263527
20.8203034,0.204552853
20.84074294,0.187514629
20.86118248,0.061121077
20.88162202,0.228149974
20.90206156,0.023670765
20.9225011,0.133447338
20.94294064,0.422063028
20.96338018,0.208962278
20.98381972,-0.087452134
21.00425925,0.24636146
21.02469879,0.160055836
21.04513833,0.247380995
21.06557787,0.110767492
21.08601741,0.01931255
21.10645695,0.045932835
21.12689649,0.006600569
21.14733603,0.165204642
21.16777557,0.091189497
21.18821511,0.16649958
21.20865465,0.155023779
21.22909418,0.199123205
21.24953372,0.211992302
21.26997326,0.12939496
21.2904128,0.081539512
21.31085234,0.090995402
21.33129188,0.159498742
21.35173142,0.031841198
21.37217096,0.100383881
21.3926105,0.102974013
21.41305004,-0.048930072
21.43348958,0.061338293
21.45392912,0.171626329
21.47436865,0.097906259
21.49480819,-0.02440525
21.51524773,-0.139752644
21.53568727,0.023470053
21.55612681,-0.103218134
21.57656635,0.039210573
21.59700589,0.143464507
21.61744543,0.053293668
21.63788497,-0.019496388
21.65832451,0.015372117
21.67876405,0.003385293
21.69920358,0.102529252
21.71964312,0.130512327
21.74008266,0.257473407
21.7605222,0.228204158
21.78096174,0.231940693
21.80140128,-0.095900324
21.82184082,0.001625554
21.84228036,0.151254437
21.8627199,0.255764102
21.88315944,0.092932328
21.90359898,0.20268967
21.92403851,0.01038335
21.94447805,0.035110591
21.96491759,0.184857503
21.98535713,0.05684631
22.00579667,0.097257565
22.02623621,0.132480159
22.04667575,-0.009360908
22.06711529,0.164789918
22.08755483,-0.053400695
22.10799437,-0.014627193
22.12843391,0.152638204
22.14887344,0.198395495
22.16931298,0.219866901
22.18975252,0.090316313
22.21019206,0.019813174
22.2306316,0.053496373
22.25107114,-0.015231311
22.27151068,-0.019703213
22.29195022,0.062650112
22.31238976,0.304745331
22.3328293,-0.055570333
22.35326884,0.146633674
22.37370837,-0.015725981
22.39414791,-0.007927075
22.41458745,-0.000108498
22.43502699,0.004257529
22.45546653,0.006907116
22.47590607,-0.084173625
22.49634561,0.088654195
22.51678515,-0.007595536
22.53722469,-0.088200596
22.55766423,-0.013246716
22.57810377,0.068671279
22.5985433,-0.035154942
22.61898284,0.017288508
22.63942238,-0.03788726
22.65986192,0.137859423
22.68030146,-0.061374224
22.700741,0.154342358
22.72118054,-0.164643612
22.74162008,0.04764009
22.76205962,-0.016098203
22.78249916,0.027822065
22.8029387,0.127317559
22.82337824,0.091416059
22.84381777,-0.026062992
22.86425731,-0.067133482
22.88469685,-0.02832319
22.90513639,-0.038104337
22.92557593,-0.046129701
22.94601547,-0.010732616
22.96645501,0.05419803
22.98689455,-0.078768319
23.00733409,0.005298892
23.02777363,0.169246886
23.04821317,0.173492329
23.0686527,0.108313
23.08909224,-0.02281888
23.10953178,-0.049764422
23.12997132,-0.045440292
23.15041086,0.103000732
23.1708504,0.044864205
23.19128994,-0.030613762
23.21172948,-0.024474834
23.23216902,0.134461543
23.25260856,0.145848147
23.2730481,0.035726645
23.29348763,-0.024027963
23.31392717,0.108945434
23.33436671,-0.004589275
23.35480625,0.137104021
23.37524579,0.070483655
23.39568533,-0.001325373
23.41612487,0.136954715
23.43656441,0.072129475
23.45700395,0.078504463
23.47744349,-0.019267545
23.49788303,0.157285674
23.51832256,-0.004683101
23.5387621,0.187534461
23.55920164,-0.005644971
23.57964118,0.040778602
23.60008072,0.049027402
23.62052026,-0.130204127
23.6409598,-0.052145289
23.66139934,0.029405443
23.68183888,0.017225847
23.70227842,0.130065922
23.72271796,-0.015754886
23.74315749,0.166568977
23.76359703,0.124954178
23.78403657,-0.076363171
23.80447611,-0.090160848
23.82491565,0.026454162
23.84535519,0.222949954
23.86579473,0.028840419
23.88623427,-0.068027223
23.90667381,0.149360918
23.92711335,-0.001286825
23.94755289,0.068571215
23.96799242,-0.003912185
23.98843196,0.17709631
24.0088715,0.120277253
24.02931104,0.040908424
24.04975058,-0.074899067
24.07019012,0.128757558
24.09062966,0.054656078
24.1110692,0.159393713
24.13150874,0.074914909
24.15194828,0.009552998
24.17238782,-0.021067018
24.19282736,0.012568748
24.21326689,-0.193359148
24.23370643,0.147607628
24.25414597,-0.033975368
24.27458551,0.015364084
24.29502505,0.089028764
24.31546459,0.100213116
24.33590413,0.054125473
24.35634367,0.098335279
24.37678321,0.093953645
24.39722275,-0.101380539
24.41766229,0.045318838
24.43810182,0.181621219
24.45854136,0.081832161
24.4789809,0.094909997
24.49942044,-0.03956194
24.51985998,0.122860794
24.54029952,-0.159141244
24.56073906,-0.08174861
24.5811786,-0.115447416
24.60161814,0.08288493
24.62205768,0.036445282
24.64249722,0.028219749
24.66293675,0.047791666
24.68337629,0.102105477
24.70381583,-0.034533263
24.72425537,-0.06004122
24.74469491,0.020373272
24.76513445,0.095599103
24.78557399,-0.002766506
24.80601353,0.110693112
24.82645307,0.03320018
24.84689261,0.026907475
24.86733215,0.204662219
24.88777168,0.276533858
24.90821122,0.185230723
24.92865076,-0.034524962
24.9490903,0.216225136
24.96952984,0.210050461
24.98996938,0.184798235
25.01040892,0.057135125
25.03084846,0.113519465
25.051288,0.015409587
25.07172754,0.205513826
25.09216708,0.107443292
25.11260661,0.306267429
25.13304615,0.107541794
25.15348569,0.025155274
25.17392523,0.012232871
25.19436477,0.065302362
25.21480431,0.172210969
25.23524385,0.01872258
25.25568339,0.177753864
25.27612293,-0.034722959
25.29656247,0.219833779
25.31700201,0.109826855
25.33744154,0.104006269
25.35788108,0.023552577
25.37832062,-0.058617554
25.39876016,0.105759764
25.4191997,-0.03192658
25.43963924,0.045684526
25.46007878,0.126787526
25.48051832,0.114160197
