2 theta,Intensity
23.55920164,-0.08766898
23.57964118,-0.001443891
23.60008072,0.01188455
23.62052026,-0.063308656
23.6409598,-0.07250962
23.66139934,-0.008773898
23.68183888,-0.101268157
23.70227842,0.011118715
23.72271796,0.007206161
23.74315749,0.192549739
23.76359703,-0.094308887
23.78403657,0.032046952
23.80447611,0.168839476
23.82491565,0.114679798
23.84535519,-0.06272375
23.86579473,-0.036982278
23.88623427,-0.049415232
23.90667381,-0.082661499
23.92711335,-0.043305511
23.94755289,-0.040387837
23.96799242,-0.037450143
23.98843196,-0.053589652
24.0088715,0.119526969
24.02931104,0.072177499
24.04975058,0.037000825
24.07019012,-0.187391939
24.09062966,-0.015931352
24.1110692,-0.037159078
24.13150874,0.090938771
24.15194828,-0.114276693
24.17238782,0.118027861
24.19282736,0.102088546
24.21326689,0.016724806
24.23370643,0.056381086
24.25414597,0.085640718
24.27458551,-0.076051853
24.29502505,0.132067263
24.31546459,-0.064307491
24.33590413,-0.083578893
24.35634367,0.010016948
24.37678321,0.022035586
24.39722275,0.065324243
24.41766229,0.087799586
24.43810182,0.085989393
24.45854136,-0.047745225
24.4789809,0.110206843
24.49942044,0.153595597
24.51985998,0.051171037
24.54029952,0.021683164
24.56073906,0.233534754
24.5811786,-0.009454747
24.60161814,-0.085757563
24.62205768,-0.030261971
24.64249722,0.077336974
24.66293675,-0.037266285
24.68337629,0.063428254
24.70381583,0.075601146
24.72425537,0.032238502
24.74469491,0.10347921
24.76513445,0.075781605
24.78557399,-0.007451537
24.80601353,0.308640896
24.82645307,0.053572793
24.84689261,-0.085155846
24.86733215,0.085163313
24.88777168,0.024599713
24.90821122,0.238361688
24.92865076,0.27679646
24.9490903,0.101709584
24.96952984,0.190531618
24.98996938,0.100554226
25.01040892,-0.138708702
25.03084846,0.168923389
25.051288,0.073797722
25.07172754,0.23737263
25.09216708,0.088467558
25.11260661,0.07326306
25.13304615,0.016411916
25.15348569,0.129719679
25.17392523,-0.006952538
25.19436477,0.045631376
25.21480431,0.235388086
25.23524385,0.110928705
25.25568339,0.010794899
25.27612293,0.065195002
25.29656247,0.234198457
25.31700201,0.156694153
25.33744154,0.106987647
25.35788108,0.305565049
25.37832062,0.123954138
25.39876016,0.126391023
25.4191997,0.187875706
25.43963924,0.195560964
25.46007878,0.071321796
25.48051832,0.025227649
25.50095786,0.031236853
25.5213974,0.266432744
25.54183694,0.204773655
25.56227648,0.047648474
25.58271601,0.038112756
25.60315555,-0.039111275
25.62359509,-0.154509732
25.64403463,0.03944188
25.66447417,0.080635734
25.68491371,0.068030163
25.70535325,-0.000110944
25.72579279,0.26336519
25.74623233,-0.08772199
25.76667187,0.066419183
25.78711141,0.295233153
25.80755094,0.055317143
25.82799048,0.101879486
25.84843002,-0.040774264
25.86886956,0.169022562
25.8893091,0.158353296
25.90974864,-0.057157061
25.93018818,0.065894267
25.95062772,0.024035059
25.97106726,0.155806982
25.9915068,0.074057258
26.01194634,0.103438664
26.03238587,0.026937312
26.05282541,-0.039127354
26.07326495,0.228161333
26.09370449,0.049289483
26.11414403,-0.011506791
26.13458357,0.054453065
26.15502311,-0.084428171
26.17546265,0.163863391
26.19590219,0.108355527
26.21634173,0.066756572
26.23678127,-0.117183475
26.2572208,-0.066865032
26.27766034,0.009515097
26.29809988,0.200498579
26.31853942,0.224835414
26.33897896,-0.011224399
26.3594185,0.155513585
26.37985804,0.1677577
26.40029758,0.206063502
26.42073712,0.102028211
26.44117666,0.112596273
26.4616162,0.135337133
26.48205573,0.069556345
26.50249527,-0.013565535
26.52293481,0.122082605
26.54337435,0.190042431
26.56381389,0.139966721
26.58425343,0.232272142
26.60469297,0.131889248
26.62513251,0.248540263
26.64557205,0.328752964
26.66601159,0.061763462
26.68645113,0.378127313
26.70689066,0.182358405
26.7273302,0.042165073
26.74776974,-0.014674907
26.76820928,0.216699577
26.78864882,0.142538525
26.80908836,0.365272493
26.8295279,0.096707035
26.84996744,0.347258819
26.87040698,0.196788956
26.89084652,0.124464112
26.91128606,0.404589844
26.9317256,0.049318928
26.95216513,0.180179142
26.97260467,0.23987882
26.99304421,0.278765185
27.01348375,-0.003508987
27.03392329,0.108334083
27.05436283,0.326099951
27.07480237,0.01784417
27.09524191,0.292941743
27.11568145,0.279864891
27.13612099,0.386599725
27.15656053,0.290229578
27.17700006,0.266796117
27.1974396,0.205188231
27.21787914,0.192211476
27.23831868,0.193143629
27.25875822,0.265276358
27.27919776,0.387776327
27.2996373,0.201268539
27.32007684,0.214433547
27.34051638,0.241507464
27.36095592,0.282490289
27.38139546,0.349534801
27.40183499,0.091946554
27.42227453,0.228475548
27.44271407,0.094191229
27.46315361,0.262010263
27.48359315,0.244085427
27.50403269,0.300833388
27.52447223,0.440934702
27.54491177,0.405708813
27.56535131,0.55279461
27.58579085,0.472469871
27.60623039,0.26369293
27.62666992,0.475074896
27.64710946,0.603143549
27.667549,0.375329444
27.68798854,0.505174246
27.70842808,0.326011291
27.72886762,0.43679891
27.74930716,0.474689882
27.7697467,0.55426754
27.79018624,0.460254107
27.81062578,0.402719026
27.83106532,0.54138452
27.85150485,0.718264478
27.87194439,0.438567234
27.89238393,0.584237231
27.91282347,0.493816136
27.93326301,0.556192838
27.95370255,0.43108956
27.97414209,0.474409079
27.99458163,0.642748618
28.01502117,0.423955398
28.03546071,0.573237753
28.05590025,0.42913735
28.07633979,0.340612522
28.09677932,0.307663269
28.11721886,0.373692368
28.1376584,0.536963709
28.15809794,0.582199514
28.17853748,0.297594228
28.19897702,0.615439516
28.21941656,0.441985379
28.2398561,0.438690151
28.26029564,0.392012164
28.28073518,0.525909752
28.30117472,0.428924582
28.32161425,0.538556654
28.34205379,0.514528189
