rounded_temperature,CO_2 [%],CO [%],NO_x [%],O_2 [%],H_2O [%],N_2 [%],m_{Rauchgas} [kg/s],Temperature (°C)
64.0,0.8186395,0.00886849,-0.00020184899999999998,19.52505,0.783780105,78.86386375500001,0.0080827265,64.23315
65.0,0.8298719999999999,0.00892856,-0.00019607149999999998,19.5118,0.7943909665,78.85520454499999,0.007996231999999999,65.02745
66.0,0.840786,0.00897165,-0.000189034,19.4805,0.8046844416666667,78.86524694333333,0.007966197,65.9693
67.0,0.8612055000000001,0.009040369999999999,-0.000193621,19.461199999999998,0.8239260385,78.84482170999999,0.0079572845,67.05064999999999
68.0,0.8751835,0.009070015,-0.000191948,19.4421,0.8370770885,78.836761345,0.008024083000000001,67.93705
69.0,0.89132,0.00907931,-0.00019235133333333335,19.419366666666665,0.852231218,78.82819515333334,0.008074551666666667,69.0379
70.0,0.909731,0.009070894999999999,-0.0001795325,19.3898,0.869498,78.82207964,0.0080363225,70.06605
71.0,0.9355776666666666,0.009027493333333332,-0.00017364133333333333,19.363166666666668,0.8936979296666667,78.79870388333335,0.008032426,70.93883333333333
72.0,0.944615,0.008976405,-0.000164108,19.3245,0.9021236644999999,78.81994904,0.008051131999999999,71.85265000000001
73.0,0.9770533333333332,0.008886016666666666,-0.00016035966666666667,19.300733333333337,0.932439564,78.78104811,0.008151030333333332,72.81556666666667
74.0,1.016535,0.0087757075,-0.000155391,19.255125,0.969313313,78.75040637000001,0.00819661225,73.7694
75.0,1.07176,0.00861732,-0.000149392,19.198800000000002,1.0208401386666666,78.70013193333334,0.008184917333333333,74.96506666666667
76.0,1.100745,0.0085025325,-0.00014164875,19.145525,1.04783425775,78.6975348575,0.0080588045,75.99584999999999
77.0,1.15084,0.0084111675,-0.00012404075,19.0893,1.0945504845,78.6570223925,0.00821564775,77.091525
78.0,1.2047075,0.008375225,-0.0001142815,19.0601,1.14479659625,78.58213495999999,0.0081327325,77.901325
79.0,1.2478025,0.0082847175,-0.0001067265,19.026425,1.1849010902500001,78.5326934175,0.0081491315,79.21125
80.0,1.3190091666666666,0.008089128333333332,-0.00011129991666666666,18.957933333333333,1.2510456289166667,78.46403404249999,0.00819522575,79.96251666666667
81.0,1.3804175,0.0079793475,-0.000115493,18.902875,1.30807914,78.40076450375,0.008223613,81.1029375
82.0,1.4103016666666666,0.008136548333333334,-0.00012097933333333334,18.8888,1.3360059625,78.35687680166667,0.008193260166666667,81.91976666666666
83.0,1.4297275,0.0085588325,-0.000131334875,18.8756375,1.3544475602500001,78.3317599425,0.008209542625,82.9437625
84.0,1.4517866666666668,0.009547193333333334,-0.00016069275,18.839583333333334,1.37585237675,78.3233911225,0.008236282166666666,84.00218333333333
85.0,1.486575,0.01109895,-0.00019173820000000001,18.80931,1.4095845674,78.28362322299999,0.008309469699999999,84.89653
86.0,1.5176825,0.012741383333333333,-0.00022989766666666668,18.790908333333334,1.4399645594166666,78.23893312166666,0.0083885455,85.97710833333333
87.0,1.541319,0.014036290000000002,-0.0002566434,18.77571,1.4630794679999999,78.206111885,0.008434371100000001,86.90085
88.0,1.5529475000000001,0.014684075000000001,-0.00029067350000000004,18.770075,1.474457422,78.18812667750001,0.00849602425,88.0799
89.0,1.5586333333333335,0.014901600000000001,-0.00029386233333333336,18.7674,1.4799277293333333,78.1794312,0.008486037333333333,88.98
90.0,1.584929523809524,0.01572014761904762,-0.0003344339523809524,18.74708095238095,1.5050393824285715,78.14756442809524,0.008425597095238095,90.14239523809523
91.0,1.62965,0.01639562142857143,-0.00038346425,18.71982142857143,1.5470637699642857,78.08745264357142,0.008443183214285714,90.88565357142856
92.0,1.6308115384615385,0.018288692307692308,-0.00045190969230769236,18.748538461538462,1.5498959978461537,78.05291722076923,0.008448775923076923,91.79747692307691
93.0,1.620308,0.01976124,-0.0004863476,18.74922,1.5415393800000001,78.069657728,0.0087269592,93.07786
94.0,1.62177875,0.020670862499999998,-0.000503361,18.736337499999998,1.54374218375,78.077974065,0.008656343125,93.9799125
95.0,1.63046,0.0212773,-0.0005129358,18.732779999999998,1.5523361968,78.06365944000001,0.008573749,95.0418
96.0,1.6701133333333333,0.021282233333333334,-0.0005305005,18.688733333333335,1.5890041699166666,78.03139742833334,0.00863904575,96.29035
97.0,1.7151796969696969,0.020814,-0.000544582,18.65697878787879,1.6302205953939395,77.97735150242424,0.008669852333333334,96.9064
98.0,1.7242525641025641,0.02490172435897436,-0.0006633661666666667,18.71442435897436,1.6423807548205127,77.89470396397437,0.008763034935897437,97.97245512820513
99.0,1.7981376,0.030300062,-0.00081952966,18.729134,1.7155432794399998,77.7277045886,0.00884308826,99.01491
100.0,1.8096933333333334,0.03262912,-0.0009032630888888888,18.75814888888889,1.7283382583777775,77.67209366222222,0.008886014377777779,100.06292444444443
101.0,1.798968787878788,0.03331364848484849,-0.000909221,18.73829090909091,1.7190824614848486,77.71125341424242,0.008863981363636364,100.97542424242424
102.0,1.7722242857142856,0.03416232857142857,-0.0009459678571428572,18.760728571428576,1.6952016032857142,77.73862917857143,0.008905377,101.72214285714286
103.0,1.7308433333333333,0.03639373333333334,-0.0010176566666666666,18.811166666666665,1.659084282,77.76352964333334,0.008904711666666667,103.10533333333335
104.0,1.73643,0.036454,-0.00104056,18.8065,1.66429744,77.75735912,0.008907821,103.947
105.0,1.7439900000000002,0.03667155,-0.0010308575,18.804825,1.6714763875,77.74406791999999,0.00906068375,105.05525
106.0,1.7557966666666667,0.03696086666666667,-0.0010274066666666668,18.801599999999997,1.6826397476666666,77.72403012666666,0.009083524333333334,106.19366666666667
107.0,1.76728,0.037212949999999995,-0.001042625,18.7894,1.6934678865000001,77.713681785,0.009246536999999999,106.935
108.0,1.7798425,0.03742595,-0.0010455,18.768675,1.7052524255,77.709849625,0.0092435665,108.02175
109.0,1.8050183333333332,0.037827983333333336,-0.001044415,18.705316666666665,1.7288378598333332,77.72404357166667,0.009121035666666668,108.8515
110.0,1.856964,0.03809324,-0.001038162,18.63512,1.7769480492,77.693912874,0.009123864,110.1344
111.0,1.9026225,0.0381847,-0.0010311725,18.58695,1.81906651175,77.65420746,0.00917534175,110.91149999999999
112.0,1.93614,0.038137,-0.00101684,18.55475,1.849856987,77.62213285499999,0.0092540085,111.9455
113.0,1.9723925,0.037972775,-0.0010216925,18.533925,1.883033119,77.5736982975,0.009296127,112.89375
114.0,2.0270433333333333,0.03745565,-0.00102323,18.497133333333334,1.9327572416666667,77.50663367166668,0.009266684166666666,114.06849999999999
115.0,2.1874182352941176,0.03539663823529412,-0.001019752617647059,18.362714705882354,2.077858744264706,77.3376314285294,0.009142495264705883,115.11523529411765
116.0,2.1718356756756756,0.037945608108108105,-0.001060815216216216,18.43965135135135,2.065909825297297,77.28571835513513,0.009210217378378377,116.01897297297297
117.0,2.0846865789473683,0.03998223026315789,-0.0011130301842105263,18.520811842105264,1.9879177786578945,77.36771460052633,0.009194986960526317,116.90198684210526
118.0,2.067842380952381,0.042603947619047615,-0.0011692642857142857,18.525304761904763,1.9748895745714286,77.39052859857144,0.009253943523809524,118.01585714285714
119.0,2.1089277777777777,0.04256253888888889,-0.0011434144444444445,18.495866666666664,2.012530991,77.34125544055556,0.009284627555555557,118.95316666666668
120.0,2.0330725,0.04808775,-0.0013150925,18.541675,1.9480545265,77.43042531500001,0.0095127575,119.879
121.0,2.040645,0.04921935,-0.00133005,18.52215,1.9560426695,77.43327303000001,0.0095759095,121.009
122.0,2.048235,0.0498358,-0.00133951,18.5103,1.9635727165,77.429395995,0.009585817,121.9755
123.0,2.0561133333333332,0.05054236666666667,-0.00134612,18.497633333333333,1.9714489646666664,77.42560812333333,0.009609158,123.05566666666668
124.0,2.0705125,0.05131215,-0.0013668875,18.4846,1.9853624745,77.4095797625,0.009607266,124.09125
125.0,2.0885766666666665,0.05180233333333334,-0.0013694433333333335,18.4776,2.002375837666667,77.38101460666667,0.009563377666666666,124.97966666666667
126.0,2.1005966666666667,0.05197703333333333,-0.0013752700000000003,18.456599999999998,2.0135544813333333,77.37864709,0.009641133333333335,126.05566666666665
127.0,2.1281625,0.052050675,-0.001352705,18.420524999999998,2.03888130125,77.3617332325,0.00954629825,126.969
128.0,1.99532875,0.1034526,-0.0034622875,18.59478125,1.964203202375,77.345696485,0.009547102,128.2195625
129.0,1.9638585507246376,0.11128902318840579,-0.0036693466666666663,18.593172463768113,1.94250140157971,77.39284790724638,0.009593255739130434,129.02298550724637
130.0,1.9783144927536234,0.11314855652173914,-0.0036440366666666666,18.571302898550726,1.9574668369130435,77.38341125202899,0.009609943,130.04398550724636
131.0,2.1002904,0.09727608800000001,-0.0029577128,18.421162,2.054680197,77.329549028,0.009569951279999999,131.06448
132.0,2.108368604651163,0.10357564186046511,-0.0030318658139534883,18.41355348837209,2.0677983449302326,77.30973578581396,0.009612980581395349,131.99086046511627
133.0,2.2223647916666667,0.12360708124999999,-0.003561808125,18.32483125,2.1903666163333333,77.14239206770833,0.009676060645833333,133.1614375
134.0,2.352627719298246,0.08271502631578947,-0.002391723298245614,18.222850877192982,2.2718199108070176,77.07237819000001,0.009656060859649124,133.95350877192982
135.0,2.3071474,0.12041459400000001,-0.00351452466,18.269974,2.26484606004,77.0411324704,0.009744936,135.02002000000002
136.0,2.3849604347826086,0.0741335652173913,-0.0019641555217391306,18.20572608695652,2.293660465652174,77.04348360260869,0.009693689391304348,135.97591304347824
137.0,2.418143636363636,0.07578089090909092,-0.001951585,18.174627272727275,2.3254077122727272,77.00799207363637,0.009769966272727273,136.8700909090909
138.0,2.4606725,0.0641388875,-0.001610887875,18.12025,2.35353138425,77.003018115,0.00979635025,137.969625
